Shape,Result,Number,Time
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17159,160.72283935546875
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,violated,13094,126.38934659957886
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17809,160.72585320472717
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18145,168.76320791244507
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21751,194.7226526737213
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18821,168.76620817184448
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7476,74.84948873519897
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13141,126.38934659957886
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4235,47.86558222770691
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17382,160.72383952140808
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9430,91.73899698257446
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1220,18.09044861793518
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4482,47.86661672592163
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12731,117.5778226852417
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11525,109.27116966247559
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11250,109.27016639709473
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17631,160.72485828399658
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,408,8.000505685806274
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16174,152.8227574825287
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8828,83.41990685462952
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21651,194.7216556072235
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6920,66.00230884552002
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9126,91.73699688911438
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16865,152.82574248313904
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19627,176.57838797569275
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21608,194.7216556072235
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24443,221.27966904640198
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21768,194.7226526737213
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7238,74.8484878540039
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11656,109.27213168144226
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10564,100.04264569282532
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12283,117.576824426651
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22481,203.48788380622864
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14881,135.12592720985413
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8701,83.41891264915466
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4671,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12454,117.576824426651
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,violated,20042,185.73331594467163
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6608,66.00130844116211
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20134,185.73434853553772
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7956,74.851487159729
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10868,100.0436441898346
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3579,39.377251625061035
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14125,135.11992812156677
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,violated,16016,152.8227574825287
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,violated,5042,56.8884551525116
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16302,152.82374501228333
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9325,91.73799705505371
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1401,18.09144878387451
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23501,212.4277205467224
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9826,91.73999667167664
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3565,39.377251625061035
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20120,185.73434853553772
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6696,66.00130844116211
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10629,100.0436441898346
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18682,168.76520824432373
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,violated,3001,39.37525010108948
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12989,117.57882499694824
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11261,109.27016639709473
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12377,117.576824426651
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17490,160.72485828399658
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1729,18.092447996139526
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19570,176.57838797569275
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17607,160.72485828399658
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10984,100.04464554786682
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2486,30.425155878067017
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4918,47.868614196777344
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19712,176.57938838005066
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6137,66.00030899047852
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4987,47.868614196777344
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18743,168.76520824432373
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16964,152.82574248313904
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,violated,11040,109.27016639709473
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,violated,17067,160.72283935546875
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,985,8.002541542053223
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2384,30.425155878067017
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7569,74.84948873519897
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12781,117.5778226852417
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4752,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4822,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23728,212.42872071266174
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13427,126.39034676551819
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,137,7.999507427215576
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2840,30.427156448364258
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11382,109.27116966247559
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3130,39.37525010108948
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13785,126.39135265350342
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18470,168.76420783996582
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23871,212.42971968650818
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,983,8.002541542053223
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9242,91.73799705505371
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7650,74.84948873519897
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8868,83.41990685462952
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18205,168.76320791244507
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4379,47.86661672592163
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,violated,24090,221.27870225906372
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8982,83.41990685462952
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6917,66.00230884552002
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16399,152.82374501228333
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8562,83.41891264915466
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23749,212.42872071266174
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7133,74.84748888015747
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12153,117.57582259178162
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7442,74.8484878540039
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,836,8.002541542053223
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,violated,6088,65.99930930137634
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23777,212.42872071266174
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16321,152.82374501228333
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2129,30.423157691955566
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7346,74.8484878540039
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17182,160.72283935546875
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6240,66.00030899047852
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4508,47.86661672592163
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3909,39.37825012207031
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6589,66.00130844116211
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,455,8.000505685806274
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18129,168.76320791244507
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2981,30.427156448364258
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15622,144.26450562477112
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3601,39.377251625061035
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12714,117.5778226852417
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21480,194.7216556072235
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2402,30.425155878067017
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22349,203.48788380622864
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15721,144.26550459861755
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14146,135.11992812156677
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21382,194.7206666469574
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23847,212.42971968650818
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3338,39.3762481212616
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,violated,24067,221.27870225906372
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23888,212.42971968650818
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14559,135.12392663955688
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,violated,11069,109.27016639709473
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2714,30.426156759262085
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10258,100.04165554046631
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11499,109.27116966247559
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24960,221.2817018032074
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,violated,18028,168.76320791244507
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19454,176.577388048172
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5170,56.8884551525116
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16669,152.82474207878113
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10385,100.04264569282532
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19117,176.57638835906982
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16979,152.82574248313904
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11154,109.27016639709473
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23127,212.42672109603882
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24468,221.27966904640198
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3369,39.3762481212616
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2794,30.426156759262085
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,violated,1053,18.08844757080078
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17592,160.72485828399658
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,violated,22025,203.48588395118713
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24162,221.27870225906372
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14434,135.12292742729187
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16336,152.82374501228333
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7539,74.84948873519897
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3344,39.3762481212616
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5385,56.889453649520874
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10298,100.04264569282532
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7438,74.8484878540039
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21556,194.7216556072235
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10658,100.0436441898346
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,violated,10044,100.04165554046631
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,813,8.002541542053223
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,violated,15069,144.26154017448425
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11351,109.27116966247559
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5139,56.8884551525116
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7382,74.8484878540039
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,violated,13017,126.38834953308105
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4765,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8260,83.4179093837738
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,violated,20046,185.73331594467163
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4195,47.86558222770691
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17868,160.72585320472717
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,violated,6013,65.99930930137634
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18796,168.76620817184448
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2944,30.427156448364258
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11615,109.27213168144226
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24932,221.2817018032074
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7753,74.85048747062683
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,850,8.002541542053223
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1559,18.09144878387451
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23715,212.42872071266174
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15250,144.26254034042358
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23580,212.42872071266174
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13987,126.39234948158264
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6411,66.00030899047852
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5275,56.889453649520874
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4836,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21689,194.7226526737213
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14802,135.1249270439148
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9200,91.73799705505371
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19584,176.57838797569275
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17919,160.72585320472717
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7739,74.85048747062683
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,valid,17621,160.72485828399658
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1824,18.092447996139526
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21797,194.7226526737213
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19894,176.57938838005066
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10245,100.04165554046631
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9854,91.73999667167664
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20668,185.73635363578796
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24694,221.2807114124298
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5893,56.89145350456238
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10738,100.0436441898346
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24173,221.27870225906372
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19518,176.577388048172
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14693,135.12392663955688
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16559,152.82474207878113
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,violated,8082,83.41690707206726
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,516,8.001542806625366
<http://synthetic-LC.org/lungCancer/shapes/Protocol3>,valid,18802,168.76620817184448
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19728,176.57938838005066
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,642,8.001542806625366
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3779,39.37825012207031
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,violated,12029,117.57582259178162
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1881,18.092447996139526
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20674,185.73635363578796
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7132,74.84748888015747
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13374,126.39034676551819
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5584,56.890454053878784
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10179,100.04165554046631
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4660,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23672,212.42872071266174
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13435,126.39034676551819
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12829,117.57882499694824
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16292,152.82374501228333
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15489,144.26354002952576
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12426,117.576824426651
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11153,109.27016639709473
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20268,185.73434853553772
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21161,194.7206666469574
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12435,117.576824426651
<http://synthetic-LC.org/lungCancer/shapes/Protocol25>,violated,17039,160.72283935546875
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20766,185.73635363578796
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8465,83.4179093837738
<http://synthetic-LC.org/lungCancer/shapes/Protocol20>,valid,12826,117.57882499694824
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,187,7.999507427215576
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8544,83.41891264915466
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6119,66.00030899047852
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15261,144.26254034042358
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3538,39.377251625061035
<http://synthetic-LC.org/lungCancer/shapes/Protocol19>,valid,10728,100.0436441898346
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24240,221.27966904640198
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14522,135.12292742729187
<http://synthetic-LC.org/lungCancer/shapes/Protocol17>,valid,8297,83.4179093837738
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5653,56.890454053878784
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,violated,14016,135.11792659759521
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5619,56.890454053878784
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,violated,6064,65.99930930137634
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19424,176.577388048172
<http://synthetic-LC.org/lungCancer/shapes/Protocol12>,valid,3179,39.37525010108948
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20304,185.73434853553772
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24893,221.2817018032074
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15736,144.26550459861755
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19524,176.577388048172
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,violated,9057,91.73699688911438
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13378,126.39034676551819
<http://synthetic-LC.org/lungCancer/shapes/Protocol4>,valid,19655,176.57838797569275
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,violated,21055,194.71962022781372
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,violated,24107,221.27870225906372
<http://synthetic-LC.org/lungCancer/shapes/Protocol10>,valid,1323,18.09044861793518
<http://synthetic-LC.org/lungCancer/shapes/Protocol14>,valid,5821,56.89145350456238
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2991,30.427156448364258
<http://synthetic-LC.org/lungCancer/shapes/Protocol5>,valid,20371,185.73535084724426
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,897,8.002541542053223
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24549,221.2807114124298
<http://synthetic-LC.org/lungCancer/shapes/Protocol23>,valid,15674,144.26450562477112
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24446,221.27966904640198
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2463,30.425155878067017
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14897,135.12592720985413
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14325,135.12192916870117
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,violated,14031,135.11792659759521
<http://synthetic-LC.org/lungCancer/shapes/Protocol15>,valid,6395,66.00030899047852
<http://synthetic-LC.org/lungCancer/shapes/Protocol13>,valid,4861,47.86762022972107
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2342,30.42415690422058
<http://synthetic-LC.org/lungCancer/shapes/Protocol24>,valid,16642,152.82474207878113
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2211,30.42415690422058
<http://synthetic-LC.org/lungCancer/shapes/Protocol22>,valid,14321,135.12192916870117
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11512,109.27116966247559
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,606,8.001542806625366
<http://synthetic-LC.org/lungCancer/shapes/Protocol18>,valid,9968,91.73999667167664
<http://synthetic-LC.org/lungCancer/shapes/Protocol8>,valid,23329,212.4277205467224
<http://synthetic-LC.org/lungCancer/shapes/Protocol1>,valid,628,8.001542806625366
<http://synthetic-LC.org/lungCancer/shapes/Protocol21>,valid,13982,126.39234948158264
<http://synthetic-LC.org/lungCancer/shapes/Protocol7>,valid,22900,203.48988366127014
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,violated,21018,194.71962022781372
<http://synthetic-LC.org/lungCancer/shapes/Protocol11>,valid,2611,30.426156759262085
<http://synthetic-LC.org/lungCancer/shapes/Protocol9>,valid,24801,221.2817018032074
<http://synthetic-LC.org/lungCancer/shapes/Protocol16>,valid,7563,74.84948873519897
<http://synthetic-LC.org/lungCancer/shapes/Protocol6>,valid,21333,194.7206666469574
<http://synthetic-LC.org/lungCancer/shapes/Protocol2>,valid,11815,109.27213168144226
